Skin Type,Product,Company_x,Star_x,Age,category,Ingredient,Good,Bad
아토피,탑투토 워시 460ml+400ml(리필),아토팜,4.67,40대 이상,,(21:피부 보습) (6:피부 보호),"(자극없는:1,797) (보습잘되는:966) (수분있는:617) (세정잘되는:357) (냄새가독하지않은:262) (약산성인:238) (편안해지는:219)",(뻣뻣한:215) (거품이풍성하지않은:76) (인공향나는:74) (뻑뻑한:43) (향지속잘되지않는:25) (유분있는:22) (알러지반응오는:18)
건성,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.7,30대,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
건성,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.7,40대 이상,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
지성,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.7,30대,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
지성,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.7,40대 이상,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
중성,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.7,30대,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
중성,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.7,40대 이상,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
아토피,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.66,30대,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
아토피,탑투토워시 1500ml MEGA기획 (본품+리필500ml*2+크림30ml),일리윤,4.66,40대 이상,,(11:피부 보습) (1:피부 보호) (1:각질 제거),"(거품나는:1,897) (보습잘되는:1,649) (자극없는:1,177) (수분있는:815) (세정잘되는:523) (트러블안생기는:462) (약산성인:409)","(향이아쉬운:1,852) (미끌거리는:360) (뻣뻣한:252) (뽀드득거리지않는:170) (인공향나는:140) (알러지반응오는:93) (뻑뻑한:54)"
,테카솔루션 수딩 미스트 토너,,,,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '23'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '4'}]","분사잘되는(22), 수분있는(20), 보습잘되는(19), 향에만족한(11), 진정되는(9), 자극없는(7), 트러블없어지는(4)","끈적한(11), 유분있는(10), 알러지반응오는(6), 트러블생기는(6), 흡수안되는(5), 안개분사안되는(5), 겉도는(3)"
,테카솔루션 수딩 미스트 토너,,,,mist,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '23'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '4'}]","분사잘되는(22), 수분있는(20), 보습잘되는(19), 향에만족한(11), 진정되는(9), 자극없는(7), 트러블없어지는(4)","끈적한(11), 유분있는(10), 알러지반응오는(6), 트러블생기는(6), 흡수안되는(5), 안개분사안되는(5), 겉도는(3)"
,텐 레볼루션 리얼 아이크림 포 페이스,,,,eye_care,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '163'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '23'}]","잘발리는(60), 수분있는(51), 향에만족한(43), 보습잘되는(41), 주름없어지는(30), 흡수잘되는(24), 쫀득한(22)","알러지반응오는(30), 유분있는(30), 눈통증있는(24), 트러블생기는(17), 따가운(11), 인공향나는(10), 가려운(10)"
,텐션 아이크림 스틱 포 페이스,,,,eye_care,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '137'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '18'}]","보습잘되는(23), 잘발리는(19), 수분있는(13), 편안해지는(12), 향에만족한(9), 윤기나는(8), 주름없어지는(7)","유분있는(21), 트러블생기는(8), 끈적한(6), 흡수안되는(6), 미끌거리는(5), 알러지반응오는(5), 잘굳지않는(1)"
,텐션 아이크림 스틱 포 페이스,,,,multibalm,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '137'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '18'}]","보습잘되는(23), 잘발리는(19), 수분있는(13), 편안해지는(12), 향에만족한(9), 윤기나는(8), 주름없어지는(7)","유분있는(21), 트러블생기는(8), 끈적한(6), 흡수안되는(6), 미끌거리는(5), 알러지반응오는(5), 잘굳지않는(1)"
,톡톡 페이셜 선팩트 [SPF43/PA+++] 본품 15g(2개입),,,40대 이상,,,(자극없는:207) (잘발리는:196) (백탁없는:175) (끈적하지않은:139) (내장도구가좋은:132) (편안해지는:95) (눈통증없는:69),(인공향나는:13) (알러지반응오는:8) (매트한:7) (지속력안좋은:6) (커버안되는:4) (향지속잘되지않는:3) (뻣뻣한:3)
,투엑스알 콜라겐 링클 멀티스틱 10g,,,,multibalm,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '21'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '6'}]","수분있는(15), 잘발리는(13), 편안해지는(11), 윤기나는(11), 끈적하지않은(11), 휴대성좋은(10), 주름없어지는(6)","유분있는(4), 냄새가독한(3), 탄력안생기는(2), 인공향나는(2), 겨울에사용하기좋은(2), 선물로받지않은(1), 환절기용인(1)"
,트리악 모공 톡스 패드 90매 기획,,,,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '17'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","자극없는(347), 자극없는(347), 모공관리되는(283), 각질제거잘되는(177), 에센스양많은(151), 피부결좋아지는(99), 트러블안생기는(91), 흡수잘되는(68)","따가운(62), 따가운(62), 알러지반응오는(33), 흘러내리는(7), 인공향나는(6), 밀착안되는(4), 유수분밸런스가맞지않는(2), 고정안되는(2)"
,트리플 이펙트 시너지 모공 탄력 세럼 50ml,,,,essence_ampoule_serum,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '37'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '6'}]","보습잘되는(130), 수분있는(104), 향에만족한(93), 흡수잘되는(85), 가벼운(54), 모공관리되는(38), 산뜻한(33)","흘러내리는(46), 유분있는(20), 알러지반응오는(11), 인공향나는(6), 가려운(4), 향지속잘되지않는(3), 따가운(3)"
,트릭세라 로션,,,,lotion_emulsion,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '9'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '5'}]","수분있는(48), 보습잘되는(47), 잘발리는(25), 윤기나는(19), 향에만족한(15), 흡수잘되는(15), 속건조에효과있는(8)","따가운(19), 유분있는(19), 알러지반응오는(12), 인공향나는(5), 미끌거리는(4), 가려운(4), 지속력안좋은(3)"
,트릭세라 밤,,,,multibalm,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '10'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '5'}]","수분있는(19), 보습잘되는(18), 잘발리는(14), 제형묽은(11), 흡수잘되는(9), 윤기나는(6), 용량많은(5)","유분있는(13), 향이아쉬운(8), 알러지반응오는(4), 냄새가독한(3), 따가운(3), 인공향나는(2), 튜브형인(2)"
,티트리 100 오일 20ml,,,,face_oil,[],"트러블없어지는(2,052), 진정되는(981), 향에만족한(457), 오래사용하는(74), 뒤집어지지않는(67), 쿨링되는(39), 상쾌한(37)","자극있는(595), 따가운(281), 알러지반응오는(196), 냄새가독한(183), 흘러내리는(88), 눈통증있는(80), 인공향나는(46)"
,티트리 53 블레미쉬 스팟,,,,face_oil,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '4'}]","트러블없어지는(192), 진정되는(123), 향에만족한(63), 자극없는(51), 편안해지는(6), 발진에효과있는(5), 뒤집어지지않는(4)","따가운(11), 답답한(7), 냄새가독한(6), 흘러내리는(5), 잘안발리는(3), 잘굳는(2), 인공향나는(2)"
,티트리 그린 오일 30ml,,,,face_oil,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '6'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '5'}]","트러블없어지는(118), 진정되는(78), 흡수잘되는(77), 향에만족한(75), 산뜻한(57), 가벼운(57), 자극없는(43)","트러블생기는(38), 알러지반응오는(18), 인공향나는(12), 흘러내리는(6), 가려운(4), 피지안없어지는(3), 때처럼나오는(2)"
,티트리 미스트,,,,mist,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '18'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '4'}]","수분있는(51), 진정되는(50), 트러블없어지는(48), 자극없는(42), 흡수잘되는(22), 트러블안생기는(16), 가벼운(14)","분사잘안되는(52), 안개분사안되는(32), 유분있는(4), 흘러내리는(2), 잘굳는(2), 지속력안좋은(2), 뻣뻣한(1)"
,티트리 바디 크림 미스트 130ml,,,,mist,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '21'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '7'}]","보습잘되는(14), 수분있는(6), 흡수잘되는(4), 분사잘되는(4), 진정되는(2)","미끌거리는(3), 유분있는(1), 흘러내리는(1), 가려운(1), 끈적한(1)"
,티트리 시카 트러블 수딩 토너 패드,,,,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '14'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '1'}]","진정되는(126), 자극없는(62), 트러블없어지는(54), 밀착잘되는(41), 가벼운(26), 끈적하지않은(24), 산뜻한(20)","보습안되는(20), 잘굳는(15), 알러지반응오는(7), 내장도구가안좋은(4), 내장도구있는(3), 피지안없어지는(2), 지속력안좋은(1)"
,티트리 에센셜 165nl,,,,gel,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '12'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","트러블없어지는(638), 진정되는(587), 수분있는(242), 자극없는(151), 향에만족한(114), 트러블안생기는(107), 가벼운(96)","보습안되는(280), 밀림있는(141), 알러지반응오는(111), 따가운(82), 끈적한(71), 때처럼나오는(45), 잘굳는(19)"
,티트리 에센셜 오일,,,,face_oil,[],"트러블없어지는(13), 진정되는(3), 흘러내리지않는(1), 발진에효과있는(1)","향이아쉬운(3), 냄새가독한(1), 따가운(1), 자극있는(1)"
,티트리 에센셜 오일 20,,,,face_oil,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '1'}, {'ingredient_each_purpose': '수렴 진정', 'ingredient_each_purpose_cnt': '1'}]","트러블없어지는(16), 자극없는(6), 진정되는(6), 피지없어지는(3), 향에만족한(3)","따가운(4), 답답한(2), 냄새가독한(2), 알러지반응오는(2), 흘러내리는(1)"
,티트리 오일,,,,face_oil,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '3'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '1'}]","트러블없어지는(11), 진정되는(9), 향에만족한(3)","따가운(2), 자극있는(2), 알러지반응오는(2)"
,티트리 진정 수분 토너 350ml,,,,skin/toner,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '6'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","진정되는(63), 향에만족한(36), 흡수잘되는(29), 가벼운(25), 트러블없어지는(20), 산뜻한(18), 끈적하지않은(15)","보습안되는(21), 흘러내리는(19), 알러지반응오는(4), 속건조에효과없는(3), 맑은(1), 뻣뻣한(1), 쿨링안되는(1)"
,티트리 카밍 스팟 롤 온 8ml,,,,face_oil,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '8'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '5'}]","트러블없어지는(49), 향에만족한(38), 진정되는(32), 편안해지는(23), 자극없는(21), 가렵지않은(9), 쿨링되는(4)","냄새가독한(7), 유분있는(5), 잘굳는(4), 답답한(4), 끈적한(4), 트러블생기는(4), 인공향나는(3)"
지성,티트리 트러블 패드100매+리필 100매,메디힐,4.6,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '9'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","진정되는(1,397), 트러블없어지는(813), 에센스양많은(455), 밀착잘되는(277), 향에만족한(255), 산뜻한(139), 가벼운(123)","잘굳는(184), 내장도구가안좋은(128), 따가운(124), 알러지반응오는(82), 가려운(20), 흘러내리는(16), 쿨링안되는(11)"
,티트리시카수딩크림플러스,,,10대,cream,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '10'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '2'}]","진정되는(144), 가벼운(138), 흡수잘되는(121), 트러블없어지는(118), 유분없는(75), 산뜻한(56), 쿨링되는(48)","보습안되는(178), 따가운(46), 알러지반응오는(42), 속건조에효과없는(31), 유수분밸런스가맞지않는(10), 가려운(9), 겉도는(9)"
